timestamp,temperature,humidity
18-10-2025 18:31,25.8,94.7
18-10-2025 18:32,25.8,95.1
18-10-2025 18:32,25.7,95.1
18-10-2025 18:32,25.7,94.8
18-10-2025 18:32,25.6,94.8
18-10-2025 18:32,25.6,95.3
18-10-2025 18:32,25.5,95.7
18-10-2025 18:32,25.4,96.3
18-10-2025 18:32,25.2,96.2
18-10-2025 18:32,25.1,96.6
18-10-2025 18:32,25,96.9
18-10-2025 18:32,25,97.4
18-10-2025 18:32,25,97.8
18-10-2025 18:33,25,98.1
18-10-2025 18:33,25,98.2
18-10-2025 18:33,25,98.3
18-10-2025 18:33,25,98.5
18-10-2025 18:33,25,98.6
18-10-2025 18:33,25,98.5
18-10-2025 18:33,25.1,98.4
18-10-2025 18:33,25.1,98.2
18-10-2025 18:33,25.1,98.2
18-10-2025 18:33,25.1,98.5
18-10-2025 18:33,25.1,97.7
18-10-2025 18:33,25.1,97.2
18-10-2025 18:34,25.1,97.5
18-10-2025 18:34,25,97.8
18-10-2025 18:34,25,97.9
18-10-2025 18:34,25,98
18-10-2025 18:34,25,98.1
18-10-2025 18:34,24.9,98.5
18-10-2025 18:34,24.9,98.5
18-10-2025 18:34,24.9,98.3
18-10-2025 18:34,24.8,98.5
18-10-2025 18:34,24.8,98.9
18-10-2025 18:34,24.8,99
18-10-2025 18:34,24.7,99.3
18-10-2025 18:35,24.7,99.1
18-10-2025 18:35,24.7,99.5
18-10-2025 18:35,24.6,99.3
18-10-2025 18:35,24.6,99.5
18-10-2025 18:35,24.6,99.6
18-10-2025 18:35,24.6,99.6
18-10-2025 18:35,24.6,99.7
18-10-2025 18:35,24.6,99.7
18-10-2025 18:35,24.7,99.8
18-10-2025 18:35,24.7,99.5
18-10-2025 18:35,24.8,99.3
18-10-2025 18:35,24.8,99.3
18-10-2025 18:36,24.8,99.2
18-10-2025 18:36,24.9,99.3
18-10-2025 18:36,24.9,99
18-10-2025 18:36,25,98.7
18-10-2025 18:36,25,98.8
18-10-2025 18:36,25,98.7
18-10-2025 18:36,25.1,98.3
18-10-2025 18:36,25.1,98.1
18-10-2025 18:36,25.1,98.2
18-10-2025 18:36,25.2,98
18-10-2025 18:36,25.2,98.4
18-10-2025 18:36,25.2,98
18-10-2025 18:37,25.2,97.7
18-10-2025 18:37,25.2,97.6
18-10-2025 18:37,25.2,97.5
18-10-2025 18:37,25.1,97.4
18-10-2025 18:37,25.1,98.2
18-10-2025 18:37,25.1,98.7
18-10-2025 18:37,25,98.4
18-10-2025 18:37,25,97.8
18-10-2025 18:37,25,97.8
18-10-2025 18:37,24.9,98.1
18-10-2025 18:37,24.9,98.5
18-10-2025 18:37,24.9,98.5
18-10-2025 18:38,24.9,98.8
18-10-2025 18:38,24.9,99
18-10-2025 18:38,24.9,99.1
18-10-2025 18:38,24.9,98.8
18-10-2025 18:38,24.9,99
18-10-2025 18:38,24.8,99
18-10-2025 18:38,24.8,99
18-10-2025 18:38,24.8,99.2
18-10-2025 18:38,24.8,98.9
18-10-2025 18:38,24.8,99
18-10-2025 18:38,24.8,99.5
18-10-2025 18:38,24.8,99.6
18-10-2025 18:39,24.7,99.4
18-10-2025 18:39,24.7,98.6
18-10-2025 18:39,24.6,99.3
18-10-2025 18:39,24.6,99.7
18-10-2025 18:39,24.5,99.6
18-10-2025 18:39,24.5,99.8
18-10-2025 18:39,24.5,99.8
18-10-2025 18:39,24.4,99.9
18-10-2025 18:39,24.4,99.9
18-10-2025 18:39,24.4,99.9
18-10-2025 18:39,24.4,99.9
18-10-2025 18:39,24.4,99.9
18-10-2025 18:40,24.4,99.9
18-10-2025 18:40,24.3,99.9
18-10-2025 18:40,24.3,99.9
18-10-2025 18:40,24.3,99.9
18-10-2025 18:40,24.3,99.9
18-10-2025 18:40,24.2,99.9
18-10-2025 18:40,24.2,99.9
18-10-2025 18:40,24.2,99.9
18-10-2025 18:40,24.2,99.9
18-10-2025 18:40,24.2,99.9
18-10-2025 18:40,24.1,99.9
18-10-2025 18:40,24.1,99.9
18-10-2025 18:41,24.1,99.9
18-10-2025 18:41,24.1,99.9
18-10-2025 18:41,24.1,99.9
18-10-2025 18:41,24.1,99.9
18-10-2025 18:41,24.1,99.9
18-10-2025 18:41,24,99.9
18-10-2025 18:41,24,99.9
18-10-2025 18:41,24,99.9
18-10-2025 18:41,24,99.9
18-10-2025 18:41,24,99.9
18-10-2025 18:41,23.9,99.9
18-10-2025 18:41,24,99.9
18-10-2025 18:42,23.9,99.9
18-10-2025 18:42,24,99.9
18-10-2025 18:42,24,99.9
18-10-2025 18:42,24,99.9
18-10-2025 18:42,24,99.9
18-10-2025 18:42,24,99.9
18-10-2025 18:42,24,99.9
18-10-2025 18:42,24,99.9
18-10-2025 18:42,24,99.9
18-10-2025 18:42,24.1,99.9
18-10-2025 18:42,24.1,99.9
18-10-2025 18:42,24.1,99.9
18-10-2025 18:43,24.1,99.9
18-10-2025 18:43,24.1,99.9
18-10-2025 18:43,24,99.9
18-10-2025 18:43,24,99.9
18-10-2025 18:43,24,99.9
18-10-2025 18:43,24,99.9
18-10-2025 18:43,24,99.9
18-10-2025 18:43,23.9,99.9
18-10-2025 18:43,23.9,99.9
18-10-2025 18:43,23.9,99.9
18-10-2025 18:43,23.9,99.9
18-10-2025 18:43,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:44,23.9,99.9
18-10-2025 18:45,24,99.9
18-10-2025 18:45,24,99.9
18-10-2025 18:45,24,99.9
18-10-2025 18:45,24,99.9
18-10-2025 18:45,24.1,99.9
18-10-2025 18:45,24.1,99.9
18-10-2025 18:45,24.1,99.9
18-10-2025 18:45,24.1,99.9
18-10-2025 18:45,24.1,99.9
18-10-2025 18:45,24.1,99.9
18-10-2025 18:45,24.1,99.9
18-10-2025 18:45,24.1,99.9
18-10-2025 18:46,24.1,99.9
18-10-2025 18:46,24.1,99.9
18-10-2025 18:46,24.1,99.9
18-10-2025 18:46,24.1,99.9
18-10-2025 18:46,24,99.9
18-10-2025 18:46,24,99.9
18-10-2025 18:46,24,99.9
18-10-2025 18:46,24,99.9
18-10-2025 18:46,24,99.9
18-10-2025 18:46,24,99.9
18-10-2025 18:46,24,99.9
18-10-2025 18:46,24,99.9
18-10-2025 18:47,24,99.9
18-10-2025 18:47,23.9,99.9
18-10-2025 18:47,23.9,99.9
18-10-2025 18:47,23.9,99.9
18-10-2025 18:47,23.9,99.9
18-10-2025 18:47,23.9,99.9
18-10-2025 18:47,23.9,99.9
18-10-2025 18:47,23.9,99.9
18-10-2025 18:47,23.9,99.9
18-10-2025 18:47,24,99.9
18-10-2025 18:47,24,99.9
18-10-2025 18:47,24,99.9
18-10-2025 18:48,24,99.9
18-10-2025 18:48,24,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:48,24.1,99.9
18-10-2025 18:49,24.1,99.9
18-10-2025 18:49,24,99.9
18-10-2025 18:49,24,99.9
18-10-2025 18:49,24,99.9
18-10-2025 18:49,24,99.9
18-10-2025 18:49,24,99.9
18-10-2025 18:49,24,99.9
18-10-2025 18:49,24,99.9
18-10-2025 18:49,24.1,99.9
18-10-2025 18:49,24.1,99.9
18-10-2025 18:49,24.1,99.9
18-10-2025 18:49,24.2,99.9
18-10-2025 18:50,24.2,99.9
18-10-2025 18:50,24.2,99.9
18-10-2025 18:50,24.3,99.9
18-10-2025 18:50,24.3,99.9
18-10-2025 18:50,24.4,99.9
18-10-2025 18:50,24.4,99.9
18-10-2025 18:50,24.5,99.6
18-10-2025 18:50,24.5,99.7
18-10-2025 18:50,24.5,99.6
18-10-2025 18:50,24.5,99.7
18-10-2025 18:50,24.5,99.9
18-10-2025 18:50,24.5,99.9
18-10-2025 18:51,24.5,99.8
18-10-2025 18:51,24.5,99.4
18-10-2025 18:51,24.4,99.9
18-10-2025 18:51,24.4,99.9
18-10-2025 18:51,24.4,99.9
18-10-2025 18:51,24.3,99.9
18-10-2025 18:51,24.3,99.9
18-10-2025 18:51,24.3,99.9
18-10-2025 18:51,24.2,99.9
18-10-2025 18:51,24.2,99.9
18-10-2025 18:51,24.2,99.9
18-10-2025 18:51,24.2,99.9
18-10-2025 18:52,24.2,99.9
18-10-2025 18:52,24.2,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:52,24.1,99.9
18-10-2025 18:53,24.1,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.3,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:53,24.2,99.9
18-10-2025 18:54,24.2,99.9
18-10-2025 18:54,24.2,99.9
18-10-2025 18:54,24.3,99.9
18-10-2025 18:54,24.2,99.9
18-10-2025 18:54,24.3,99.9
18-10-2025 18:54,24.3,99.9
18-10-2025 18:54,24.2,99.9
18-10-2025 18:54,24.3,99.9
18-10-2025 18:54,24.2,99.9
18-10-2025 18:54,24.2,99.9
18-10-2025 18:54,24.3,99.9
18-10-2025 18:54,24.3,99.9
18-10-2025 18:55,24.3,99.9
18-10-2025 18:55,24.3,99.9
18-10-2025 18:55,24.3,99.9
18-10-2025 18:55,24.4,99.9
18-10-2025 18:55,24.4,99.9
18-10-2025 18:55,24.4,99.9
18-10-2025 18:55,24.5,99.9
18-10-2025 18:55,24.5,99.9
18-10-2025 18:55,24.4,99.8
18-10-2025 18:55,24.4,99.9
18-10-2025 18:55,24.4,99.9
18-10-2025 18:55,24.4,99.9
18-10-2025 18:56,24.4,99.9
18-10-2025 18:56,24.4,99.9
18-10-2025 18:56,24.3,99.9
18-10-2025 18:56,24.3,99.9
18-10-2025 18:56,24.3,99.9
18-10-2025 18:56,24.3,99.9
18-10-2025 18:56,24.3,99.9
18-10-2025 18:56,24.3,99.9
18-10-2025 18:56,24.4,99.8
18-10-2025 18:56,24.4,99.8
18-10-2025 18:56,24.4,99.9
18-10-2025 18:56,24.3,99.9
18-10-2025 18:57,24.3,99.9
18-10-2025 18:57,24.3,99.9
18-10-2025 18:57,24.3,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:57,24.2,99.9
18-10-2025 18:58,24.2,99.9
18-10-2025 18:58,24.2,99.9
18-10-2025 18:58,24.1,99.9
18-10-2025 18:58,24.2,99.9
18-10-2025 18:58,24.2,99.9
18-10-2025 18:58,24.3,99.9
18-10-2025 18:58,24.4,99.9
18-10-2025 18:58,24.4,99.9
18-10-2025 18:58,24.5,99.9
18-10-2025 18:58,24.6,99.7
18-10-2025 18:58,24.7,99.5
18-10-2025 18:58,24.8,99.2
18-10-2025 18:59,24.8,98.8
18-10-2025 18:59,24.9,98.6
18-10-2025 18:59,25,98.2
18-10-2025 18:59,25,97.9
18-10-2025 18:59,25.1,97.6
18-10-2025 18:59,25.1,97.5
18-10-2025 18:59,25.1,97.7
18-10-2025 18:59,25.1,97.9
18-10-2025 18:59,25,97.5
18-10-2025 18:59,25,97.3
18-10-2025 18:59,25,96.9
18-10-2025 18:59,25,97.2
18-10-2025 19:00,25,97.5
18-10-2025 19:00,25,97.7
18-10-2025 19:00,25,97.8
18-10-2025 19:00,25,97.8
18-10-2025 19:00,25,97.7
18-10-2025 19:00,25.1,97.4
18-10-2025 19:00,25.1,97.6
18-10-2025 19:00,25.2,97.6
18-10-2025 19:00,25.2,97.6
18-10-2025 19:00,25.2,97.3
18-10-2025 19:00,25.3,97
18-10-2025 19:00,25.3,96.9
18-10-2025 19:01,25.3,96.7
18-10-2025 19:01,25.4,96.7
18-10-2025 19:01,25.4,96.6
18-10-2025 19:01,25.5,96.4
18-10-2025 19:01,25.5,96.1
18-10-2025 19:01,25.6,95.9
18-10-2025 19:01,25.6,96
18-10-2025 19:01,25.6,95.7
18-10-2025 19:01,25.5,95.2
18-10-2025 19:02,25.2,96.3
18-10-2025 19:02,25.1,97.1
18-10-2025 19:02,25,97.2
18-10-2025 19:02,25,96.9
18-10-2025 19:02,24.9,97
18-10-2025 19:02,24.9,97.4
18-10-2025 19:02,24.8,97.8
18-10-2025 19:02,24.8,98.5
18-10-2025 19:02,24.8,98.3
18-10-2025 19:02,24.8,98.3
18-10-2025 19:02,24.8,98.4
18-10-2025 19:02,24.8,98.3
18-10-2025 19:03,24.9,98.3
18-10-2025 19:03,24.9,98.2
18-10-2025 19:03,24.9,98.1
18-10-2025 19:03,24.9,98.1
18-10-2025 19:03,25,97.9
18-10-2025 19:03,25,97.9
18-10-2025 19:03,25,97.7
18-10-2025 19:03,25,97.5
18-10-2025 19:03,25.1,97.6
18-10-2025 19:03,25.1,97.5
18-10-2025 19:03,25,97.4
18-10-2025 19:03,25,97.1
18-10-2025 19:04,25,97.2
18-10-2025 19:04,25,97.6
18-10-2025 19:04,25,97.6
18-10-2025 19:04,25,97.6
18-10-2025 19:04,25,97.8
18-10-2025 19:04,25,97.8
18-10-2025 19:04,25,98
18-10-2025 19:04,25,98.2
18-10-2025 19:04,25,97.9
18-10-2025 19:04,25,97.7
18-10-2025 19:04,25,97.6
18-10-2025 19:05,25.1,97.8
18-10-2025 19:05,25.1,97.8
18-10-2025 19:05,25.1,97.6
18-10-2025 19:05,25.1,97.2
18-10-2025 19:05,25,97.3
18-10-2025 19:05,25,97.3
18-10-2025 19:05,25,97.5
18-10-2025 19:05,25,97.6
18-10-2025 19:05,25,97.5
18-10-2025 19:05,25,97.4
18-10-2025 19:05,25,97.4
18-10-2025 19:05,25.1,97.3
18-10-2025 19:06,25.1,97.1
18-10-2025 19:06,25.1,97
18-10-2025 19:06,25,97.2
18-10-2025 19:06,24.9,97.5
18-10-2025 19:06,24.9,98.2
18-10-2025 19:06,24.8,97.8
18-10-2025 19:06,24.8,98.2
18-10-2025 19:06,24.7,98.2
18-10-2025 19:06,24.6,97.9
18-10-2025 19:06,24.5,98.2
18-10-2025 19:06,24.5,98.5
18-10-2025 19:06,24.4,98.3
18-10-2025 19:07,24.4,98.6
18-10-2025 19:07,24.4,99.3
18-10-2025 19:07,24.4,99.1
18-10-2025 19:07,24.4,98.9
18-10-2025 19:07,24.3,99.1
18-10-2025 19:07,24.3,99.4
18-10-2025 19:07,24.3,99.6
18-10-2025 19:07,24.3,99.9
18-10-2025 19:07,24.3,99.9
18-10-2025 19:07,24.3,99.9
18-10-2025 19:07,24.4,99.9
18-10-2025 19:07,24.4,99.9
18-10-2025 19:08,24.4,99.9
18-10-2025 19:08,24.5,99.9
18-10-2025 19:08,24.5,99.9
18-10-2025 19:08,24.5,99.9
18-10-2025 19:08,24.6,99.2
18-10-2025 19:08,24.6,99.2
18-10-2025 19:08,24.6,99
18-10-2025 19:08,24.6,99.4
18-10-2025 19:08,24.6,99.7
18-10-2025 19:08,24.6,99.3
18-10-2025 19:08,24.6,99
18-10-2025 19:08,24.6,99.1
18-10-2025 19:09,24.6,99.2
18-10-2025 19:09,24.6,99
18-10-2025 19:09,24.5,98.8
18-10-2025 19:09,24.5,99
18-10-2025 19:09,24.5,99.2
18-10-2025 19:09,24.5,99.3
18-10-2025 19:09,24.5,99.5
18-10-2025 19:09,24.5,99.7
18-10-2025 19:09,24.5,99.8
18-10-2025 19:09,24.5,99.6
18-10-2025 19:09,24.4,99.2
18-10-2025 19:09,24.4,99.6
18-10-2025 19:10,24.4,99.8
18-10-2025 19:10,24.4,99.9
18-10-2025 19:10,24.3,99.9
18-10-2025 19:10,24.3,99.8
18-10-2025 19:10,24.3,99.8
18-10-2025 19:10,24.3,99.7
18-10-2025 19:10,24.3,99.8
18-10-2025 19:10,24.3,99.9
18-10-2025 19:10,24.4,99.9
18-10-2025 19:10,24.4,99.8
18-10-2025 19:10,24.4,99.9
18-10-2025 19:10,24.4,99.7
18-10-2025 19:11,24.4,99.9
18-10-2025 19:11,24.4,99.9
18-10-2025 19:11,24.5,99.8
18-10-2025 19:11,24.5,99.7
18-10-2025 19:11,24.5,99.4
18-10-2025 19:11,24.6,99.3
18-10-2025 19:11,24.6,99.2
18-10-2025 19:11,24.7,99.1
18-10-2025 19:11,24.7,98.9
18-10-2025 19:11,24.7,98.9
18-10-2025 19:11,24.7,98.7
18-10-2025 19:11,24.8,98.3
18-10-2025 19:12,24.8,98.3
18-10-2025 19:12,24.8,98.1
18-10-2025 19:12,24.9,97.9
18-10-2025 19:12,24.9,97.9
18-10-2025 19:12,24.9,97.7
18-10-2025 19:12,25,97.6
18-10-2025 19:12,25,97.6
18-10-2025 19:12,25.1,97.2
18-10-2025 19:12,25.1,97
18-10-2025 19:12,25.1,96.9
18-10-2025 19:12,25.1,96.7
18-10-2025 19:12,25.1,96.9
18-10-2025 19:13,25.2,96.9
18-10-2025 19:13,25.1,96.8
18-10-2025 19:13,25.1,96.7
18-10-2025 19:13,25.1,96.9
18-10-2025 19:13,25.1,97
18-10-2025 19:13,25.1,97.5
18-10-2025 19:13,25.1,97
18-10-2025 19:13,25,97.1
18-10-2025 19:13,25,97.2
18-10-2025 19:13,25,97.4
18-10-2025 19:13,25,97.4
18-10-2025 19:13,25,97.6
18-10-2025 19:14,24.9,97.3
18-10-2025 19:14,24.9,97.4
18-10-2025 19:14,24.9,97.6
18-10-2025 19:14,24.9,97.8
18-10-2025 19:14,24.8,97.9
18-10-2025 19:14,24.8,97.9
18-10-2025 19:14,24.8,98
18-10-2025 19:14,24.8,98.2
18-10-2025 19:14,24.7,98.2
18-10-2025 19:14,24.7,98.2
18-10-2025 19:14,24.7,98.3
18-10-2025 19:14,24.7,98.3
18-10-2025 19:15,24.7,98.5
18-10-2025 19:15,24.6,98.9
18-10-2025 19:15,24.6,99
18-10-2025 19:15,24.6,98.8
18-10-2025 19:15,24.6,98.7
18-10-2025 19:15,24.6,98.7
18-10-2025 19:15,24.6,98.8
18-10-2025 19:15,24.5,99
18-10-2025 19:15,24.5,99.1
18-10-2025 19:15,24.5,99.7
18-10-2025 19:15,24.5,99.5
18-10-2025 19:15,24.5,99.3
18-10-2025 19:16,24.5,99.3
18-10-2025 19:16,24.5,99.4
18-10-2025 19:16,24.5,99.4
18-10-2025 19:16,24.5,99.3
18-10-2025 19:16,24.6,99.2
18-10-2025 19:16,24.6,99.1
18-10-2025 19:16,24.6,99
18-10-2025 19:16,24.6,98.9
18-10-2025 19:16,24.7,98.9
18-10-2025 19:16,24.7,99.3
18-10-2025 19:16,24.7,98.5
18-10-2025 19:16,24.7,98.5
18-10-2025 19:17,24.7,98.6
18-10-2025 19:17,24.7,98.6
18-10-2025 19:17,24.7,98.8
18-10-2025 19:17,24.7,98.3
18-10-2025 19:17,24.6,98.6
18-10-2025 19:17,24.6,99.3
18-10-2025 19:17,24.5,99.6
18-10-2025 19:17,24.5,99
18-10-2025 19:17,24.4,99.3
18-10-2025 19:17,24.4,99.2
18-10-2025 19:17,24.4,99.4
18-10-2025 19:17,24.4,99.6
18-10-2025 19:18,24.3,99.8
18-10-2025 19:18,24.3,99.9
18-10-2025 19:18,24.3,99.8
18-10-2025 19:18,24.3,99.6
18-10-2025 19:18,24.3,99.7
18-10-2025 19:18,24.2,99.9
18-10-2025 19:18,24.2,99.6
18-10-2025 19:18,24.2,99.7
18-10-2025 19:18,24.2,99.9
18-10-2025 19:18,24.1,99.9
18-10-2025 19:18,24.1,99.9
18-10-2025 19:18,24.1,99.9
18-10-2025 19:19,24.1,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:19,24,99.9
18-10-2025 19:20,24,99.9
18-10-2025 19:20,24,99.9
18-10-2025 19:20,24,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:20,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:21,23.9,99.9
18-10-2025 19:22,23.9,99.9
18-10-2025 19:22,23.9,99.9
18-10-2025 19:22,24,99.9
18-10-2025 19:22,24,99.9
18-10-2025 19:22,24,99.9
18-10-2025 19:22,24,99.9
18-10-2025 19:22,24,99.9
18-10-2025 19:22,24.1,99.9
18-10-2025 19:22,24.1,99.9
18-10-2025 19:22,24.1,99.9
18-10-2025 19:22,24.1,99.9
18-10-2025 19:22,24.2,99.9
18-10-2025 19:23,24.2,99.9
18-10-2025 19:23,24.2,99.6
18-10-2025 19:23,24.2,99.6
18-10-2025 19:23,24.2,99.4
18-10-2025 19:23,24.2,99.4
18-10-2025 19:23,24.3,99.2
18-10-2025 19:23,24.3,99.1
18-10-2025 19:23,24.3,99.1
18-10-2025 19:23,24.3,99.2
18-10-2025 19:23,24.3,99.2
18-10-2025 19:23,24.3,99.2
18-10-2025 19:23,24.3,99.4
18-10-2025 19:24,24.3,99.3
18-10-2025 19:24,24.3,99.3
18-10-2025 19:24,24.4,99.2
18-10-2025 19:24,24.4,99.1
18-10-2025 19:24,24.4,99.1
18-10-2025 19:24,24.4,99.1
18-10-2025 19:24,24.4,98.9
18-10-2025 19:24,24.4,99
18-10-2025 19:24,24.4,99.1
18-10-2025 19:24,24.4,99
18-10-2025 19:24,24.4,99.1
18-10-2025 19:24,24.4,99
18-10-2025 19:25,24.4,98.9
18-10-2025 19:25,24.4,98.8
18-10-2025 19:25,24.4,98.7
18-10-2025 19:25,24.4,99
18-10-2025 19:25,24.4,98.8
18-10-2025 19:25,24.4,98.7
18-10-2025 19:25,24.4,98.8
18-10-2025 19:25,24.4,98.7
18-10-2025 19:25,24.4,98.5
18-10-2025 19:25,24.4,98.6
18-10-2025 19:25,24.5,98.6
18-10-2025 19:25,24.4,98.5
18-10-2025 19:26,24.4,98.5
18-10-2025 19:26,24.4,98.5
18-10-2025 19:26,24.5,98.5
18-10-2025 19:26,24.5,98.7
18-10-2025 19:26,24.5,98.7
18-10-2025 19:26,24.5,98.8
18-10-2025 19:26,24.5,98.7
18-10-2025 19:26,24.5,98.6
18-10-2025 19:26,24.5,98.6
18-10-2025 19:26,24.5,98.4
18-10-2025 19:26,24.5,98.5
18-10-2025 19:26,24.5,98.3
18-10-2025 19:27,24.5,98.1
18-10-2025 19:27,24.5,98.3
18-10-2025 19:27,24.5,98.4
18-10-2025 19:27,24.5,98.4
18-10-2025 19:27,24.5,98.3
18-10-2025 19:27,24.5,98.2
18-10-2025 19:27,24.5,98.1
18-10-2025 19:27,24.5,98.2
18-10-2025 19:27,24.5,98.2
