timestamp,temperature,humidity
2025-10-18 18:30:37,25.9,95.3
2025-10-18 18:30:42,25.9,95.2
2025-10-18 18:30:47,26.0,95.1
2025-10-18 18:30:52,26.0,94.9
2025-10-18 18:30:57,26.0,94.8
2025-10-18 18:31:02,26.0,94.7
2025-10-18 18:31:07,26.1,94.6
2025-10-18 18:31:12,26.1,94.5
2025-10-18 18:31:17,26.1,94.5
2025-10-18 18:31:22,26.1,94.5
2025-10-18 18:31:27,26.1,94.2
2025-10-18 18:31:32,26.1,94.3
2025-10-18 18:31:38,26.1,94.1
2025-10-18 18:31:42,26.1,94.1
2025-10-18 18:31:47,26.0,95.0
2025-10-18 18:31:52,25.9,94.6
2025-10-18 18:31:57,25.8,94.7
2025-10-18 18:32:02,25.8,95.1
2025-10-18 18:32:07,25.7,95.1
2025-10-18 18:32:12,25.7,94.8
2025-10-18 18:32:18,25.6,94.8
2025-10-18 18:32:23,25.6,95.3
2025-10-18 18:32:28,25.5,95.7
2025-10-18 18:32:33,25.4,96.3
2025-10-18 18:32:38,25.2,96.2
2025-10-18 18:32:43,25.1,96.6
2025-10-18 18:32:48,25.0,96.9
2025-10-18 18:32:53,25.0,97.4
2025-10-18 18:32:58,25.0,97.8
2025-10-18 18:33:03,25.0,98.1
2025-10-18 18:33:08,25.0,98.2
2025-10-18 18:33:13,25.0,98.3
2025-10-18 18:33:18,25.0,98.5
2025-10-18 18:33:23,25.0,98.6
2025-10-18 18:33:28,25.0,98.5
2025-10-18 18:33:33,25.1,98.4
2025-10-18 18:33:38,25.1,98.2
2025-10-18 18:33:43,25.1,98.2
2025-10-18 18:33:48,25.1,98.5
2025-10-18 18:33:53,25.1,97.7
2025-10-18 18:33:58,25.1,97.2
2025-10-18 18:34:03,25.1,97.5
2025-10-18 18:34:08,25.0,97.8
2025-10-18 18:34:13,25.0,97.9
2025-10-18 18:34:18,25.0,98.0
2025-10-18 18:34:23,25.0,98.1
2025-10-18 18:34:28,24.9,98.5
2025-10-18 18:34:33,24.9,98.5
2025-10-18 18:34:38,24.9,98.3
2025-10-18 18:34:43,24.8,98.5
2025-10-18 18:34:48,24.8,98.9
2025-10-18 18:34:53,24.8,99.0
2025-10-18 18:34:58,24.7,99.3
2025-10-18 18:35:03,24.7,99.1
2025-10-18 18:35:08,24.7,99.5
2025-10-18 18:35:13,24.6,99.3
2025-10-18 18:35:18,24.6,99.5
2025-10-18 18:35:23,24.6,99.6
2025-10-18 18:35:28,24.6,99.6
2025-10-18 18:35:33,24.6,99.7
2025-10-18 18:35:38,24.6,99.7
2025-10-18 18:35:43,24.7,99.8
2025-10-18 18:35:48,24.7,99.5
2025-10-18 18:35:53,24.8,99.3
2025-10-18 18:35:58,24.8,99.3
2025-10-18 18:36:03,24.8,99.2
2025-10-18 18:36:08,24.9,99.3
2025-10-18 18:36:13,24.9,99.0
2025-10-18 18:36:18,25.0,98.7
2025-10-18 18:36:23,25.0,98.8
2025-10-18 18:36:28,25.0,98.7
2025-10-18 18:36:33,25.1,98.3
2025-10-18 18:36:38,25.1,98.1
2025-10-18 18:36:43,25.1,98.2
2025-10-18 18:36:48,25.2,98.0
2025-10-18 18:36:53,25.2,98.4
2025-10-18 18:36:58,25.2,98.0
2025-10-18 18:37:03,25.2,97.7
2025-10-18 18:37:08,25.2,97.6
2025-10-18 18:37:13,25.2,97.5
2025-10-18 18:37:18,25.1,97.4
2025-10-18 18:37:23,25.1,98.2
2025-10-18 18:37:28,25.1,98.7
2025-10-18 18:37:33,25.0,98.4
2025-10-18 18:37:38,25.0,97.8
2025-10-18 18:37:43,25.0,97.8
2025-10-18 18:37:48,24.9,98.1
2025-10-18 18:37:53,24.9,98.5
2025-10-18 18:37:58,24.9,98.5
2025-10-18 18:38:03,24.9,98.8
2025-10-18 18:38:08,24.9,99.0
2025-10-18 18:38:13,24.9,99.1
2025-10-18 18:38:18,24.9,98.8
2025-10-18 18:38:23,24.9,99.0
2025-10-18 18:38:28,24.8,99.0
2025-10-18 18:38:33,24.8,99.0
2025-10-18 18:38:38,24.8,99.2
2025-10-18 18:38:43,24.8,98.9
2025-10-18 18:38:48,24.8,99.0
2025-10-18 18:38:53,24.8,99.5
2025-10-18 18:38:58,24.8,99.6
2025-10-18 18:39:03,24.7,99.4
2025-10-18 18:39:08,24.7,98.6
2025-10-18 18:39:13,24.6,99.3
2025-10-18 18:39:18,24.6,99.7
2025-10-18 18:39:23,24.5,99.6
2025-10-18 18:39:28,24.5,99.8
2025-10-18 18:39:33,24.5,99.8
2025-10-18 18:39:38,24.4,99.9
2025-10-18 18:39:43,24.4,99.9
2025-10-18 18:39:48,24.4,99.9
2025-10-18 18:39:53,24.4,99.9
2025-10-18 18:39:58,24.4,99.9
2025-10-18 18:40:03,24.4,99.9
2025-10-18 18:40:08,24.3,99.9
2025-10-18 18:40:13,24.3,99.9
2025-10-18 18:40:18,24.3,99.9
2025-10-18 18:40:23,24.3,99.9
2025-10-18 18:40:28,24.2,99.9
2025-10-18 18:40:33,24.2,99.9
2025-10-18 18:40:38,24.2,99.9
2025-10-18 18:40:43,24.2,99.9
2025-10-18 18:40:48,24.2,99.9
2025-10-18 18:40:53,24.1,99.9
2025-10-18 18:40:58,24.1,99.9
2025-10-18 18:41:03,24.1,99.9
2025-10-18 18:41:08,24.1,99.9
2025-10-18 18:41:13,24.1,99.9
2025-10-18 18:41:18,24.1,99.9
2025-10-18 18:41:23,24.1,99.9
2025-10-18 18:41:28,24.0,99.9
2025-10-18 18:41:33,24.0,99.9
2025-10-18 18:41:38,24.0,99.9
2025-10-18 18:41:43,24.0,99.9
2025-10-18 18:41:48,24.0,99.9
2025-10-18 18:41:53,23.9,99.9
2025-10-18 18:41:58,24.0,99.9
2025-10-18 18:42:03,23.9,99.9
2025-10-18 18:42:08,24.0,99.9
2025-10-18 18:42:13,24.0,99.9
2025-10-18 18:42:18,24.0,99.9
2025-10-18 18:42:23,24.0,99.9
2025-10-18 18:42:28,24.0,99.9
2025-10-18 18:42:33,24.0,99.9
2025-10-18 18:42:38,24.0,99.9
2025-10-18 18:42:43,24.0,99.9
2025-10-18 18:42:48,24.1,99.9
2025-10-18 18:42:53,24.1,99.9
2025-10-18 18:42:58,24.1,99.9
2025-10-18 18:43:03,24.1,99.9
2025-10-18 18:43:08,24.1,99.9
2025-10-18 18:43:13,24.0,99.9
2025-10-18 18:43:18,24.0,99.9
2025-10-18 18:43:23,24.0,99.9
2025-10-18 18:43:28,24.0,99.9
2025-10-18 18:43:33,24.0,99.9
2025-10-18 18:43:38,23.9,99.9
2025-10-18 18:43:43,23.9,99.9
2025-10-18 18:43:48,23.9,99.9
2025-10-18 18:43:53,23.9,99.9
2025-10-18 18:43:58,23.9,99.9
2025-10-18 18:44:03,23.9,99.9
2025-10-18 18:44:08,23.9,99.9
2025-10-18 18:44:13,23.9,99.9
2025-10-18 18:44:18,23.9,99.9
2025-10-18 18:44:23,23.9,99.9
2025-10-18 18:44:28,23.9,99.9
2025-10-18 18:44:33,23.9,99.9
2025-10-18 18:44:38,23.9,99.9
2025-10-18 18:44:43,23.9,99.9
2025-10-18 18:44:48,23.9,99.9
2025-10-18 18:44:53,23.9,99.9
2025-10-18 18:44:58,23.9,99.9
2025-10-18 18:45:03,24.0,99.9
2025-10-18 18:45:08,24.0,99.9
2025-10-18 18:45:13,24.0,99.9
2025-10-18 18:45:18,24.0,99.9
2025-10-18 18:45:23,24.1,99.9
2025-10-18 18:45:28,24.1,99.9
2025-10-18 18:45:33,24.1,99.9
2025-10-18 18:45:38,24.1,99.9
2025-10-18 18:45:43,24.1,99.9
2025-10-18 18:45:48,24.1,99.9
2025-10-18 18:45:53,24.1,99.9
2025-10-18 18:45:58,24.1,99.9
2025-10-18 18:46:03,24.1,99.9
2025-10-18 18:46:08,24.1,99.9
2025-10-18 18:46:13,24.1,99.9
2025-10-18 18:46:18,24.1,99.9
2025-10-18 18:46:23,24.0,99.9
2025-10-18 18:46:28,24.0,99.9
2025-10-18 18:46:33,24.0,99.9
2025-10-18 18:46:38,24.0,99.9
2025-10-18 18:46:43,24.0,99.9
2025-10-18 18:46:48,24.0,99.9
2025-10-18 18:46:53,24.0,99.9
2025-10-18 18:46:58,24.0,99.9
2025-10-18 18:47:03,24.0,99.9
2025-10-18 18:47:08,23.9,99.9
2025-10-18 18:47:13,23.9,99.9
2025-10-18 18:47:18,23.9,99.9
2025-10-18 18:47:23,23.9,99.9
2025-10-18 18:47:28,23.9,99.9
2025-10-18 18:47:33,23.9,99.9
2025-10-18 18:47:38,23.9,99.9
2025-10-18 18:47:43,23.9,99.9
2025-10-18 18:47:48,24.0,99.9
2025-10-18 18:47:53,24.0,99.9
2025-10-18 18:47:58,24.0,99.9
2025-10-18 18:48:03,24.0,99.9
2025-10-18 18:48:08,24.0,99.9
2025-10-18 18:48:13,24.1,99.9
2025-10-18 18:48:18,24.1,99.9
2025-10-18 18:48:23,24.1,99.9
2025-10-18 18:48:28,24.1,99.9
2025-10-18 18:48:33,24.1,99.9
2025-10-18 18:48:38,24.1,99.9
2025-10-18 18:48:43,24.1,99.9
2025-10-18 18:48:48,24.1,99.9
2025-10-18 18:48:53,24.1,99.9
2025-10-18 18:48:59,24.1,99.9
2025-10-18 18:49:03,24.1,99.9
2025-10-18 18:49:09,24.0,99.9
2025-10-18 18:49:14,24.0,99.9
2025-10-18 18:49:19,24.0,99.9
2025-10-18 18:49:24,24.0,99.9
2025-10-18 18:49:29,24.0,99.9
2025-10-18 18:49:34,24.0,99.9
2025-10-18 18:49:39,24.0,99.9
2025-10-18 18:49:44,24.1,99.9
2025-10-18 18:49:49,24.1,99.9
2025-10-18 18:49:54,24.1,99.9
2025-10-18 18:49:59,24.2,99.9
2025-10-18 18:50:04,24.2,99.9
2025-10-18 18:50:09,24.2,99.9
2025-10-18 18:50:14,24.3,99.9
2025-10-18 18:50:19,24.3,99.9
2025-10-18 18:50:24,24.4,99.9
2025-10-18 18:50:29,24.4,99.9
2025-10-18 18:50:34,24.5,99.6
2025-10-18 18:50:39,24.5,99.7
2025-10-18 18:50:44,24.5,99.6
2025-10-18 18:50:49,24.5,99.7
2025-10-18 18:50:54,24.5,99.9
2025-10-18 18:50:59,24.5,99.9
2025-10-18 18:51:04,24.5,99.8
2025-10-18 18:51:09,24.5,99.4
2025-10-18 18:51:14,24.4,99.9
2025-10-18 18:51:19,24.4,99.9
2025-10-18 18:51:24,24.4,99.9
2025-10-18 18:51:29,24.3,99.9
2025-10-18 18:51:34,24.3,99.9
2025-10-18 18:51:39,24.3,99.9
2025-10-18 18:51:44,24.2,99.9
2025-10-18 18:51:49,24.2,99.9
2025-10-18 18:51:54,24.2,99.9
2025-10-18 18:51:59,24.2,99.9
2025-10-18 18:52:04,24.2,99.9
2025-10-18 18:52:09,24.2,99.9
2025-10-18 18:52:14,24.1,99.9
2025-10-18 18:52:19,24.1,99.9
2025-10-18 18:52:24,24.1,99.9
2025-10-18 18:52:29,24.1,99.9
2025-10-18 18:52:34,24.1,99.9
2025-10-18 18:52:39,24.1,99.9
2025-10-18 18:52:44,24.1,99.9
2025-10-18 18:52:49,24.1,99.9
2025-10-18 18:52:54,24.1,99.9
2025-10-18 18:52:59,24.1,99.9
2025-10-18 18:53:04,24.1,99.9
2025-10-18 18:53:09,24.2,99.9
2025-10-18 18:53:14,24.2,99.9
2025-10-18 18:53:19,24.2,99.9
2025-10-18 18:53:24,24.2,99.9
2025-10-18 18:53:29,24.2,99.9
2025-10-18 18:53:34,24.2,99.9
2025-10-18 18:53:39,24.2,99.9
2025-10-18 18:53:44,24.3,99.9
2025-10-18 18:53:49,24.2,99.9
2025-10-18 18:53:54,24.2,99.9
2025-10-18 18:53:59,24.2,99.9
2025-10-18 18:54:04,24.2,99.9
2025-10-18 18:54:09,24.2,99.9
2025-10-18 18:54:14,24.3,99.9
2025-10-18 18:54:19,24.2,99.9
2025-10-18 18:54:24,24.3,99.9
2025-10-18 18:54:29,24.3,99.9
2025-10-18 18:54:34,24.2,99.9
2025-10-18 18:54:39,24.3,99.9
2025-10-18 18:54:44,24.2,99.9
2025-10-18 18:54:49,24.2,99.9
2025-10-18 18:54:54,24.3,99.9
2025-10-18 18:54:59,24.3,99.9
2025-10-18 18:55:04,24.3,99.9
2025-10-18 18:55:09,24.3,99.9
2025-10-18 18:55:14,24.3,99.9
2025-10-18 18:55:19,24.4,99.9
2025-10-18 18:55:24,24.4,99.9
2025-10-18 18:55:29,24.4,99.9
2025-10-18 18:55:34,24.5,99.9
2025-10-18 18:55:39,24.5,99.9
2025-10-18 18:55:44,24.4,99.8
2025-10-18 18:55:49,24.4,99.9
2025-10-18 18:55:54,24.4,99.9
2025-10-18 18:55:59,24.4,99.9
2025-10-18 18:56:04,24.4,99.9
2025-10-18 18:56:09,24.4,99.9
2025-10-18 18:56:14,24.3,99.9
2025-10-18 18:56:19,24.3,99.9
2025-10-18 18:56:24,24.3,99.9
2025-10-18 18:56:29,24.3,99.9
2025-10-18 18:56:34,24.3,99.9
2025-10-18 18:56:39,24.3,99.9
2025-10-18 18:56:44,24.4,99.8
2025-10-18 18:56:49,24.4,99.8
2025-10-18 18:56:54,24.4,99.9
2025-10-18 18:56:59,24.3,99.9
2025-10-18 18:57:04,24.3,99.9
2025-10-18 18:57:09,24.3,99.9
2025-10-18 18:57:14,24.3,99.9
2025-10-18 18:57:19,24.2,99.9
2025-10-18 18:57:24,24.2,99.9
2025-10-18 18:57:29,24.2,99.9
2025-10-18 18:57:34,24.2,99.9
2025-10-18 18:57:39,24.2,99.9
2025-10-18 18:57:44,24.2,99.9
2025-10-18 18:57:49,24.2,99.9
2025-10-18 18:57:54,24.2,99.9
2025-10-18 18:57:59,24.2,99.9
2025-10-18 18:58:04,24.2,99.9
2025-10-18 18:58:09,24.2,99.9
2025-10-18 18:58:14,24.1,99.9
2025-10-18 18:58:19,24.2,99.9
2025-10-18 18:58:24,24.2,99.9
2025-10-18 18:58:29,24.3,99.9
2025-10-18 18:58:34,24.4,99.9
2025-10-18 18:58:39,24.4,99.9
2025-10-18 18:58:44,24.5,99.9
2025-10-18 18:58:49,24.6,99.7
2025-10-18 18:58:54,24.7,99.5
2025-10-18 18:58:59,24.8,99.2
2025-10-18 18:59:04,24.8,98.8
2025-10-18 18:59:09,24.9,98.6
2025-10-18 18:59:14,25.0,98.2
2025-10-18 18:59:19,25.0,97.9
2025-10-18 18:59:24,25.1,97.6
2025-10-18 18:59:29,25.1,97.5
2025-10-18 18:59:34,25.1,97.7
2025-10-18 18:59:39,25.1,97.9
2025-10-18 18:59:44,25.0,97.5
2025-10-18 18:59:49,25.0,97.3
2025-10-18 18:59:54,25.0,96.9
2025-10-18 18:59:59,25.0,97.2
2025-10-18 19:00:04,25.0,97.5
2025-10-18 19:00:09,25.0,97.7
2025-10-18 19:00:14,25.0,97.8
2025-10-18 19:00:19,25.0,97.8
2025-10-18 19:00:24,25.0,97.7
2025-10-18 19:00:29,25.1,97.4
2025-10-18 19:00:34,25.1,97.6
2025-10-18 19:00:39,25.2,97.6
2025-10-18 19:00:44,25.2,97.6
2025-10-18 19:00:49,25.2,97.3
2025-10-18 19:00:54,25.3,97.0
2025-10-18 19:00:59,25.3,96.9
2025-10-18 19:01:04,25.3,96.7
2025-10-18 19:01:09,25.4,96.7
2025-10-18 19:01:14,25.4,96.6
2025-10-18 19:01:19,25.5,96.4
2025-10-18 19:01:24,25.5,96.1
2025-10-18 19:01:29,25.6,95.9
2025-10-18 19:01:34,25.6,96.0
2025-10-18 19:01:39,25.6,95.7
2025-10-18 19:01:44,25.5,95.2
2025-10-18 19:02:04,25.2,96.3
2025-10-18 19:02:09,25.1,97.1
2025-10-18 19:02:14,25.0,97.2
2025-10-18 19:02:19,25.0,96.9
2025-10-18 19:02:24,24.9,97.0
2025-10-18 19:02:29,24.9,97.4
2025-10-18 19:02:34,24.8,97.8
2025-10-18 19:02:39,24.8,98.5
2025-10-18 19:02:44,24.8,98.3
2025-10-18 19:02:49,24.8,98.3
2025-10-18 19:02:54,24.8,98.4
2025-10-18 19:02:59,24.8,98.3
2025-10-18 19:03:04,24.9,98.3
2025-10-18 19:03:09,24.9,98.2
2025-10-18 19:03:14,24.9,98.1
2025-10-18 19:03:19,24.9,98.1
2025-10-18 19:03:24,25.0,97.9
2025-10-18 19:03:29,25.0,97.9
2025-10-18 19:03:34,25.0,97.7
2025-10-18 19:03:39,25.0,97.5
2025-10-18 19:03:44,25.1,97.6
2025-10-18 19:03:49,25.1,97.5
2025-10-18 19:03:54,25.0,97.4
2025-10-18 19:03:59,25.0,97.1
2025-10-18 19:04:04,25.0,97.2
2025-10-18 19:04:09,25.0,97.6
2025-10-18 19:04:14,25.0,97.6
2025-10-18 19:04:19,25.0,97.6
2025-10-18 19:04:25,25.0,97.8
2025-10-18 19:04:29,25.0,97.8
2025-10-18 19:04:35,25.0,98.0
2025-10-18 19:04:40,25.0,98.2
2025-10-18 19:04:45,25.0,97.9
2025-10-18 19:04:50,25.0,97.7
2025-10-18 19:04:55,25.0,97.6
2025-10-18 19:05:00,25.1,97.8
2025-10-18 19:05:05,25.1,97.8
2025-10-18 19:05:10,25.1,97.6
2025-10-18 19:05:15,25.1,97.2
2025-10-18 19:05:20,25.0,97.3
2025-10-18 19:05:25,25.0,97.3
2025-10-18 19:05:30,25.0,97.5
2025-10-18 19:05:35,25.0,97.6
2025-10-18 19:05:40,25.0,97.5
2025-10-18 19:05:45,25.0,97.4
2025-10-18 19:05:50,25.0,97.4
2025-10-18 19:05:55,25.1,97.3
2025-10-18 19:06:00,25.1,97.1
2025-10-18 19:06:05,25.1,97.0
2025-10-18 19:06:10,25.0,97.2
2025-10-18 19:06:15,24.9,97.5
2025-10-18 19:06:20,24.9,98.2
2025-10-18 19:06:25,24.8,97.8
2025-10-18 19:06:30,24.8,98.2
2025-10-18 19:06:35,24.7,98.2
2025-10-18 19:06:40,24.6,97.9
2025-10-18 19:06:45,24.5,98.2
2025-10-18 19:06:50,24.5,98.5
2025-10-18 19:06:55,24.4,98.3
2025-10-18 19:07:00,24.4,98.6
2025-10-18 19:07:05,24.4,99.3
2025-10-18 19:07:10,24.4,99.1
2025-10-18 19:07:15,24.4,98.9
2025-10-18 19:07:20,24.3,99.1
2025-10-18 19:07:25,24.3,99.4
2025-10-18 19:07:30,24.3,99.6
2025-10-18 19:07:35,24.3,99.9
2025-10-18 19:07:40,24.3,99.9
2025-10-18 19:07:45,24.3,99.9
2025-10-18 19:07:50,24.4,99.9
2025-10-18 19:07:55,24.4,99.9
2025-10-18 19:08:00,24.4,99.9
2025-10-18 19:08:05,24.5,99.9
2025-10-18 19:08:10,24.5,99.9
2025-10-18 19:08:15,24.5,99.9
2025-10-18 19:08:20,24.6,99.2
2025-10-18 19:08:25,24.6,99.2
2025-10-18 19:08:30,24.6,99.0
2025-10-18 19:08:35,24.6,99.4
2025-10-18 19:08:40,24.6,99.7
2025-10-18 19:08:45,24.6,99.3
2025-10-18 19:08:50,24.6,99.0
2025-10-18 19:08:55,24.6,99.1
2025-10-18 19:09:00,24.6,99.2
2025-10-18 19:09:05,24.6,99.0
2025-10-18 19:09:10,24.5,98.8
2025-10-18 19:09:15,24.5,99.0
2025-10-18 19:09:20,24.5,99.2
2025-10-18 19:09:25,24.5,99.3
2025-10-18 19:09:30,24.5,99.5
2025-10-18 19:09:35,24.5,99.7
2025-10-18 19:09:40,24.5,99.8
2025-10-18 19:09:45,24.5,99.6
2025-10-18 19:09:50,24.4,99.2
2025-10-18 19:09:55,24.4,99.6
2025-10-18 19:10:00,24.4,99.8
2025-10-18 19:10:05,24.4,99.9
2025-10-18 19:10:10,24.3,99.9
2025-10-18 19:10:15,24.3,99.8
2025-10-18 19:10:20,24.3,99.8
2025-10-18 19:10:25,24.3,99.7
2025-10-18 19:10:30,24.3,99.8
2025-10-18 19:10:35,24.3,99.9
2025-10-18 19:10:40,24.4,99.9
2025-10-18 19:10:45,24.4,99.8
2025-10-18 19:10:50,24.4,99.9
2025-10-18 19:10:55,24.4,99.7
2025-10-18 19:11:00,24.4,99.9
2025-10-18 19:11:05,24.4,99.9
2025-10-18 19:11:10,24.5,99.8
2025-10-18 19:11:15,24.5,99.7
2025-10-18 19:11:20,24.5,99.4
2025-10-18 19:11:25,24.6,99.3
2025-10-18 19:11:30,24.6,99.2
2025-10-18 19:11:35,24.7,99.1
2025-10-18 19:11:40,24.7,98.9
2025-10-18 19:11:45,24.7,98.9
2025-10-18 19:11:50,24.7,98.7
2025-10-18 19:11:55,24.8,98.3
2025-10-18 19:12:00,24.8,98.3
2025-10-18 19:12:05,24.8,98.1
2025-10-18 19:12:10,24.9,97.9
2025-10-18 19:12:15,24.9,97.9
2025-10-18 19:12:20,24.9,97.7
2025-10-18 19:12:25,25.0,97.6
2025-10-18 19:12:30,25.0,97.6
2025-10-18 19:12:35,25.1,97.2
2025-10-18 19:12:40,25.1,97.0
2025-10-18 19:12:45,25.1,96.9
2025-10-18 19:12:50,25.1,96.7
2025-10-18 19:12:55,25.1,96.9
2025-10-18 19:13:00,25.2,96.9
2025-10-18 19:13:05,25.1,96.8
2025-10-18 19:13:10,25.1,96.7
2025-10-18 19:13:15,25.1,96.9
2025-10-18 19:13:20,25.1,97.0
2025-10-18 19:13:25,25.1,97.5
2025-10-18 19:13:30,25.1,97.0
2025-10-18 19:13:35,25.0,97.1
2025-10-18 19:13:40,25.0,97.2
2025-10-18 19:13:45,25.0,97.4
2025-10-18 19:13:50,25.0,97.4
2025-10-18 19:13:55,25.0,97.6
2025-10-18 19:14:00,24.9,97.3
2025-10-18 19:14:05,24.9,97.4
2025-10-18 19:14:10,24.9,97.6
2025-10-18 19:14:15,24.9,97.8
2025-10-18 19:14:20,24.8,97.9
2025-10-18 19:14:25,24.8,97.9
2025-10-18 19:14:30,24.8,98.0
2025-10-18 19:14:35,24.8,98.2
2025-10-18 19:14:40,24.7,98.2
2025-10-18 19:14:45,24.7,98.2
2025-10-18 19:14:50,24.7,98.3
2025-10-18 19:14:55,24.7,98.3
2025-10-18 19:15:00,24.7,98.5
2025-10-18 19:15:05,24.6,98.9
2025-10-18 19:15:10,24.6,99.0
2025-10-18 19:15:15,24.6,98.8
2025-10-18 19:15:20,24.6,98.7
2025-10-18 19:15:25,24.6,98.7
2025-10-18 19:15:30,24.6,98.8
2025-10-18 19:15:35,24.5,99.0
2025-10-18 19:15:40,24.5,99.1
2025-10-18 19:15:45,24.5,99.7
2025-10-18 19:15:50,24.5,99.5
2025-10-18 19:15:55,24.5,99.3
2025-10-18 19:16:00,24.5,99.3
2025-10-18 19:16:05,24.5,99.4
2025-10-18 19:16:10,24.5,99.4
2025-10-18 19:16:15,24.5,99.3
2025-10-18 19:16:20,24.6,99.2
2025-10-18 19:16:25,24.6,99.1
2025-10-18 19:16:30,24.6,99.0
2025-10-18 19:16:35,24.6,98.9
2025-10-18 19:16:40,24.7,98.9
2025-10-18 19:16:45,24.7,99.3
2025-10-18 19:16:50,24.7,98.5
2025-10-18 19:16:55,24.7,98.5
2025-10-18 19:17:00,24.7,98.6
2025-10-18 19:17:05,24.7,98.6
2025-10-18 19:17:10,24.7,98.8
2025-10-18 19:17:15,24.7,98.3
2025-10-18 19:17:20,24.6,98.6
2025-10-18 19:17:25,24.6,99.3
2025-10-18 19:17:30,24.5,99.6
2025-10-18 19:17:35,24.5,99.0
2025-10-18 19:17:40,24.4,99.3
2025-10-18 19:17:45,24.4,99.2
2025-10-18 19:17:50,24.4,99.4
2025-10-18 19:17:55,24.4,99.6
2025-10-18 19:18:00,24.3,99.8
2025-10-18 19:18:05,24.3,99.9
2025-10-18 19:18:10,24.3,99.8
2025-10-18 19:18:15,24.3,99.6
2025-10-18 19:18:20,24.3,99.7
2025-10-18 19:18:25,24.2,99.9
2025-10-18 19:18:30,24.2,99.6
2025-10-18 19:18:35,24.2,99.7
2025-10-18 19:18:40,24.2,99.9
2025-10-18 19:18:45,24.1,99.9
2025-10-18 19:18:50,24.1,99.9
2025-10-18 19:18:55,24.1,99.9
2025-10-18 19:19:00,24.1,99.9
2025-10-18 19:19:05,24.0,99.9
2025-10-18 19:19:10,24.0,99.9
2025-10-18 19:19:15,24.0,99.9
2025-10-18 19:19:20,24.0,99.9
2025-10-18 19:19:25,24.0,99.9
2025-10-18 19:19:30,24.0,99.9
2025-10-18 19:19:35,24.0,99.9
2025-10-18 19:19:40,24.0,99.9
2025-10-18 19:19:45,24.0,99.9
2025-10-18 19:19:50,24.0,99.9
2025-10-18 19:19:56,24.0,99.9
2025-10-18 19:20:01,24.0,99.9
2025-10-18 19:20:06,24.0,99.9
2025-10-18 19:20:11,24.0,99.9
2025-10-18 19:20:16,23.9,99.9
2025-10-18 19:20:21,23.9,99.9
