timestamp,device_id,temperature,humidity,motion,status,error_message
05-11-2025 16:34,weather_station_1,21.2,60.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.6,49.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.7,43.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.4,48.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.7,52,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.7,44.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.1,68.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,29,82.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.8,75.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.4,64.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.9,53.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.8,90,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.8,60.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.1,41.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.6,50,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.5,88.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,26,83.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.2,48.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.1,40.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.4,51.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.1,60.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.6,40,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.5,73.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.3,82.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.8,70.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.4,75.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.1,63.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.7,55.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,21,76.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.9,69.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.5,50.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.1,79.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.4,54.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.2,43,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.1,65.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.6,44.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.4,55.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.9,85.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.5,71.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.6,68.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.5,41.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.8,45.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,26,85.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.4,59.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.5,66.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.8,83.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.5,61.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.7,73,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.8,85,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.8,57.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.1,44.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.5,57.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.5,45.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.6,70.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.8,58.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.2,58,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.6,45.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.1,82.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.9,66.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.7,55.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.7,63.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.9,41.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.2,71.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.1,82,N/A,OK,-
05-11-2025 16:34,weather_station_1,20,61.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.9,72.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.2,75.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.8,78.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.1,62.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.2,70.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.5,68.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,31,57,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.4,70.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.9,68.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.8,88.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.7,72.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.4,56.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.8,58.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.8,56.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.4,43.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.5,76.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.2,77.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.8,87.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.9,80.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.8,79.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.4,62.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.2,78.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.9,76.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,20,74.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.3,48.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.1,46,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.1,70.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,31,52.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.5,75.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,22,80.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.8,48.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.8,47.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.4,45.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.1,86.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.8,85.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.2,82.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.1,73.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.1,47.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,26,54.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.1,88.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.6,45.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.7,86.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.8,58.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.4,53.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.8,46.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,28,55.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.4,45.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.4,68.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.1,43.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.8,49.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.5,62.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.6,42.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.4,68.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.2,81.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.2,70.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.3,61.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.9,58.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.3,80.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.4,55.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.6,50.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.9,45.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.4,76.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,29,51.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.4,43.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.2,56.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.8,58.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.6,66.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.6,47.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.5,58,N/A,OK,-
05-11-2025 16:34,weather_station_1,30,47,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.7,88.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.6,83.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.9,41.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.5,72.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.5,41.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.6,42.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.9,79.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.8,42.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,28,67.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.3,64.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.3,66.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.6,56.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,29,72.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.1,58.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.3,50.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.4,69.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,21,89.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.2,65.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.8,67.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,31,67,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.7,45,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.1,60.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.4,69.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.3,77.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.7,66,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.3,72.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.2,75.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.9,88.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.4,42.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,23,57.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.1,80,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.6,49.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,30,52,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.6,74.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.4,88,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.2,46.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.8,53.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.4,61.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.8,69.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.1,56.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.8,63.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.5,79.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.9,63.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.6,53.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.9,52.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.1,59.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.2,78.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.2,75.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.2,63.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.8,86.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,24,47.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.9,84.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.2,79.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.6,43,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.1,44.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.3,76.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.9,84.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.5,76,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.2,72.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.8,52.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,23,86.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,21.2,83,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.4,80.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.5,47.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.9,82.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,20.1,50.8,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.6,74.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.9,87.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.5,64.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.4,49.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.3,66.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.5,48.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.3,59.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.3,52.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.9,77.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.1,76.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.9,59.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.5,53.3,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.1,80.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.2,51.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.9,73.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.2,54,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.2,58.6,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.6,57,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.1,88.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,25.9,58.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.6,88.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,28.6,78.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.4,43.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.2,54.2,N/A,OK,-
05-11-2025 16:34,weather_station_1,23.3,87.9,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.3,66.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,26,45.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.7,89.5,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.9,76,N/A,OK,-
05-11-2025 16:34,weather_station_1,26.5,45,N/A,OK,-
05-11-2025 16:34,weather_station_1,27.4,55.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,24.8,40.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,30.4,86.4,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.6,84.7,N/A,OK,-
05-11-2025 16:34,weather_station_1,31.8,65.1,N/A,OK,-
05-11-2025 16:34,weather_station_1,29.1,57,N/A,OK,-
05-11-2025 16:34,weather_station_1,22.7,57.4,N/A,OK,-
